,cell,cyc,soc_label,mode_label,capacity,c1_1_mean_v,c1_2_var_v,c1_3_skew_v,c1_4_kurt_v,c1_5_mean_t,c1_6_delta_t,c1_7_dtdt,c1_8_mean_i,c1_9_var_i,c1_10_ent_v,c1_11_ent_t,c1_12_corr_vi,c1_13_corr_vt,c1_14_de_dq,c1_15_power_var,c2_dis_1,c3_cha_1,c2_dis_2,c3_cha_2,c2_dis_3,c3_cha_3,c2_dis_4,c3_cha_4,c2_dis_5,c3_cha_5,c2_dis_6,c3_cha_6,c2_dis_7,c3_cha_7,c2_dis_8,c3_cha_8,c2_dis_9,c3_cha_9,c2_dis_10,c3_cha_10,c2_dis_11,c3_cha_11,c2_dis_12,c3_cha_12,c2_dis_13,c3_cha_13,c2_dis_14,c3_cha_14,c2_dis_15,c3_cha_15,SOC,Mode,Scenario
0,b3c38,2,-2,0,1.0701473,3.2939131259918213,0.018698489293456078,0.6505445346880804,-0.9950990463665046,31.732234954833984,1.2500896453857422,0.13118721544742584,3.774362564086914,0.4839579164981842,-27.91664886511201,-3.248689982066721,-0.6228917293656897,-0.68259667016278,3.1904463721462095,4.764720439910889,-1.8974759578704834,0.0,13.210359573364258,0.0,50.50286865234375,0.0,1.1393404006958008,0.0,0.0569588728249073,0.0,0.010314968956841362,0.0,0.0032330799102783204,0.0,-2748.650390625,0.0,43057416.0,0.0,0.8807397774811135,0.0,359.823575389325,0.0,17.234291076660156,0.0,2.4623606245708363,0.0,-101.74811456621697,0.0,3.1745252051172383,0.0,H(100-70%),Discharge,Discharge_H(100-70%)
1,b3c38,2,-2,0,1.0701473,3.155029058456421,8.985822933027521e-05,0.0714743161887512,-1.1338481954412496,32.60552978515625,1.210988998413086,0.4264774024486542,3.9999890327453613,1.6619056353306405e-08,-1050.0096999008972,1.0225428716844218,-0.20720931247832067,-0.9956717133715822,3.1545337969971374,0.001431482844054699,-0.011510946787893772,0.0,2.736025180638535e-06,0.0,0.00071814184775576,0.0,0.049369264394044876,0.0,0.0,0.0,0.009950372907850478,0.0,0.0031543082661098904,0.0,-10.359881401062012,0.0,2.2162702083587646,0.0,0.9896972333995541,0.0,383.79419577475625,0.0,0.05520907789468765,0.0,2.2388444898398,0.0,-10.11031079257174,0.0,3.1493438071362867,0.0,H(100-70%),Discharge,Discharge_H(100-70%)
2,b3c38,2,-2,0,1.0701473,3.263385772705078,0.01838947832584381,0.9493034850147404,-0.5188711582742966,31.979909896850586,1.7311687469482422,0.17901594936847687,3.821146249771118,0.3919934034347534,-30.168161010248213,0.4763036061955491,-0.6175325528060707,-0.7105088570143068,3.17609286857409,3.7844736576080322,-1.5015376806259155,0.0,11.027998924255371,0.0,39.77095413208008,0.0,1.757088541984558,0.0,0.0569588728249073,0.0,0.015276660919189453,0.0,0.004809890853034126,0.0,-2173.840576171875,0.0,35264564.0,0.0,0.876402940930563,0.0,347.80781943910193,0.0,17.26659393310547,0.0,3.600841109113582,0.0,-65.08395396945043,0.0,3.159395076977708,0.0,H(100-70%),Discharge,Discharge_H(100-70%)
3,b3c38,3,-2,0,1.0708532,3.2951154708862305,0.01878844015300274,0.6460857400005026,-0.9992762989879456,31.674150466918945,1.2570056915283203,0.27081066370010376,3.7684366703033447,0.5101737380027771,-27.56956075928351,-4.035044850259206,-0.6222780832526619,-0.6936276801419285,3.1910366283203033,5.059196472167969,-1.9333827495574951,0.0,13.601489067077637,0.0,27.77210235595703,0.0,1.1450214385986328,0.0,0.06847278028726578,0.0,0.010287354787190756,0.0,0.0032238282097710506,0.0,-2806.89306640625,0.0,43877592.0,0.0,0.8800495602640485,0.0,383.3998639534331,0.0,16.55641746520996,0.0,2.4599085119296316,0.0,-102.30594449553463,0.0,3.175141513527512,0.0,H(100-70%),Discharge,Discharge_H(100-70%)
4,b3c38,3,-2,0,1.0708532,3.155618667602539,9.04669941519387e-05,0.07613471525500015,-1.136168584943123,32.56208419799805,1.2548370361328125,0.44192710518836975,3.9999821186065674,2.3245050329023798e-08,-1046.140371406006,1.2611348165981742,0.05062522682839126,-0.9974918817487382,3.1551195019168365,0.0014495670329779387,-0.011543423868715763,0.0,2.123074864357477e-06,0.0,0.0011124545708298683,0.0,0.04969369247555733,0.0,0.0,0.0,0.009952839745415581,0.0,0.0031545045640733508,0.0,-10.389121055603027,0.0,1.7195008993148804,0.0,0.9896700451796355,0.0,397.6660501206752,0.0,0.03842315077781677,0.0,2.2394088842215942,0.0,-10.145517471618698,0.0,3.1499152718299563,0.0,H(100-70%),Discharge,Discharge_H(100-70%)
5,b3c38,3,-2,0,1.0708532,3.2644500732421875,0.018492940813302994,0.9449128485593322,-0.5265768650395621,31.926115036010742,1.7898921966552734,0.2927841246128082,3.8164408206939697,0.4132169485092163,-29.806114509221644,0.4445690801741806,-0.6168417895163374,-0.7149896639402048,3.1766373510916663,4.019267559051514,-1.529930830001831,0.0,11.359649658203125,0.0,21.870464324951172,0.0,1.7672451734542847,0.0,0.06847278028726578,0.0,0.015250075658162434,0.0,0.004800697432623969,0.0,-2219.8798828125,0.0,35965980.0,0.0,0.8756748729193518,0.0,368.4707807712722,0.0,16.57906150817871,0.0,3.599288706573613,0.0,-65.40134062644623,0.0,3.1599469009715477,0.0,H(100-70%),Discharge,Discharge_H(100-70%)
6,b3c38,4,-2,0,1.0712974,3.2953412532806396,0.018620911985635757,0.6501936378555391,-0.9843589365864829,31.64029312133789,1.2206459045410156,0.2591962218284607,3.767176866531372,0.5098307728767395,-28.201569030411715,-3.614620394066518,-0.6275169031609176,-0.7126622427122644,3.191832341156889,5.044487953186035,-1.880182147026062,0.0,13.14087963104248,0.0,31.457002639770508,0.0,1.1164958477020264,0.0,0.05596547573804855,0.0,0.01009863535563151,0.0,0.0031638987859090167,0.0,-2800.073486328125,0.0,46478800.0,0.0,0.8806538655408217,0.0,384.0173043383681,0.0,24.9686336517334,0.0,2.415485522856725,0.0,-103.866155488817,0.0,3.1759730641877684,0.0,H(100-70%),Discharge,Discharge_H(100-70%)
7,b3c38,4,-2,0,1.0712974,3.155432939529419,8.991376671474427e-05,0.06738053143314214,-1.1369330704095022,32.56499481201172,1.246755599975586,0.43861839175224304,4.000006675720215,1.9902119063885948e-08,-1049.0967388349259,1.4152683008633131,0.029236381482986323,-0.9968848189738737,3.1549345602201746,0.001439825166016817,-0.011516756378114223,0.0,1.742534891491232e-06,0.0,0.001434943056665361,0.0,0.049437038600444794,0.0,0.0,0.0,0.009953223334418403,0.0,0.003154811064402262,0.0,-10.365059852600098,0.0,1.4113130569458008,0.0,0.9896916911884935,0.0,394.7112338347245,0.0,0.03755863755941391,0.0,2.2394688070929303,0.0,-10.113391893680658,0.0,3.149745451786719,0.0,H(100-70%),Discharge,Discharge_H(100-70%)
8,b3c38,4,-2,0,1.0712974,3.262889862060547,0.018282651901245117,0.9676636405551561,-0.4724098232009277,31.912025451660156,1.7869987487792969,0.2851027250289917,3.8182857036590576,0.40720418095588684,-29.986824898925207,0.6155819454534361,-0.6214146630995042,-0.7267145429883384,3.176518203911274,3.9468677043914795,-1.4648066759109497,0.0,10.824563980102539,0.0,24.378984451293945,0.0,1.7724789381027222,0.0,0.05596547573804855,0.0,0.015355750189887152,0.0,0.004834144910176595,0.0,-2180.033447265625,0.0,37495752.0,0.0,0.8760431506309239,0.0,368.263466057258,0.0,24.985116958618164,0.0,3.622294353417688,0.0,-64.46215577418148,0.0,3.1598226668181266,0.0,H(100-70%),Discharge,Discharge_H(100-70%)
9,b3c38,5,-2,0,1.0715792,3.293032646179199,0.018422096967697144,0.6785481487027665,-0.9289986449696945,31.60995864868164,1.1524124145507812,0.3125529885292053,3.771488666534424,0.5177282691001892,-27.964229420987852,-4.122215606130213,-0.6236251730824869,-0.7131270151591763,3.191488898912093,5.15419340133667,-1.8255597352981567,0.0,12.879297256469727,0.0,17.827863693237305,0.0,1.1372885704040527,0.0,0.06475774198770523,0.0,0.01023381339179145,0.0,0.003206595049964057,0.0,-2742.312255859375,0.0,46747548.0,0.0,0.8801559427888476,0.0,359.27615443966175,0.0,16.29322052001953,0.0,2.445163925149627,0.0,-101.5800524075881,0.0,3.175575423750889,0.0,H(100-70%),Discharge,Discharge_H(100-70%)
10,b3c38,5,-2,0,1.0715792,3.1560733318328857,9.085404599318281e-05,0.07928422099613815,-1.1280853837988092,32.476646423339844,1.2493762969970703,0.44023334980010986,3.9999399185180664,2.8408885910380377e-08,-1034.2258068926978,1.506807036695179,-0.419964162272456,-0.9975531284930885,3.1555683788812807,0.0014368529664352536,-0.01165010780096054,0.0,2.302503389728372e-06,0.0,0.0012554610148072243,0.0,0.050226833671331406,0.0,0.0,0.0,0.009950891070895725,0.0,0.003153438303205702,0.0,-10.485274314880371,0.0,1.8657312393188477,0.0,0.9895801742375878,0.0,396.06934005568917,0.0,0.04614906385540962,0.0,2.2390155101297404,0.0,-10.169525784262174,0.0,3.1503575172836564,0.0,H(100-70%),Discharge,Discharge_H(100-70%)
11,b3c38,5,-2,0,1.0715792,3.262521982192993,0.018064580857753754,0.9785091286467988,-0.4326771168405714,31.858322143554688,1.7879714965820312,0.34135016798973083,3.819445848464966,0.4177277088165283,-30.24003949152345,0.8372053709408053,-0.6173738816487881,-0.7267790129926437,3.177041967312436,4.0814313888549805,-1.439967393875122,0.0,10.693443298339844,0.0,13.991243362426758,0.0,1.7585728168487549,0.0,0.06475774198770523,0.0,0.015196224848429363,0.0,0.004783136049906413,0.0,-2161.67626953125,0.0,38063084.0,0.0,0.8758000038186983,0.0,373.7292330173193,0.0,16.315080642700195,0.0,3.583788166224766,0.0,-64.7536902329834,0.0,3.160350502562843,0.0,H(100-70%),Discharge,Discharge_H(100-70%)
12,b3c38,6,-2,0,1.0718224,3.2619781494140625,0.01805511675775051,0.9770873911133474,-0.44650263683824276,31.891637802124023,1.7830562591552734,0.3151983916759491,3.8245599269866943,0.39459437131881714,-30.048554390445886,0.8053454753717879,-0.6150361044457321,-0.7236930632438007,3.176628589884101,3.831422805786133,-1.4359437227249146,0.0,10.60608959197998,0.0,31.722118377685547,0.0,1.7800657749176025,0.0,0.06065138056874275,0.0,0.015426451365152995,0.0,0.004856233596801758,0.0,-2108.86962890625,0.0,35822096.0,0.0,0.8760246269620726,0.0,358.7841998336404,0.0,16.146228790283203,0.0,3.633030075427326,0.0,-63.775849154110674,0.0,3.1599232500600953,0.0,H(100-70%),Discharge,Discharge_H(100-70%)
